Date,Month,Year,Country,Product,Revenue,MarketingSpend,NewCustomers,ChurnRate,NPS
15/08/2023,August,2023,Germany,Pro,412,44,1,3.59,67
16/08/2023,August,2023,Germany,Pro,87,9,0,3.38,60
17/08/2023,August,2023,Germany,Pro,237,26,0,3.92,62
18/08/2023,August,2023,Germany,Pro,219,24,0,3.77,62
19/08/2023,August,2023,Germany,Pro,13,1,0,3.87,68
20/08/2023,August,2023,Germany,Pro,33,4,0,3.5,64
21/08/2023,August,2023,Germany,Pro,348,37,1,3.78,60
22/08/2023,August,2023,Germany,Pro,22,2,0,3.44,58
23/08/2023,August,2023,Germany,Pro,57,6,0,3.57,58
24/08/2023,August,2023,Germany,Pro,156,17,0,3.67,63
25/08/2023,August,2023,Germany,Pro,37,4,0,3.92,67
26/08/2023,August,2023,Germany,Pro,84,9,0,3.89,66
27/08/2023,August,2023,Germany,Pro,43,5,0,4.11,67
28/08/2023,August,2023,Germany,Pro,134,14,0,3.6,59
29/08/2023,August,2023,Germany,Pro,156,17,0,4.06,63
30/08/2023,August,2023,Germany,Pro,90,10,0,3.36,63
31/08/2023,August,2023,Germany,Pro,76,8,2,3.45,62
01/08/2023,August,2023,Germany,Enterprise,393,9,1,1.41,64
02/08/2023,August,2023,Germany,Enterprise,5245,125,7,1.45,57
03/08/2023,August,2023,Germany,Enterprise,2777,66,4,1.19,63
04/08/2023,August,2023,Germany,Enterprise,1270,30,2,1.13,58
05/08/2023,August,2023,Germany,Enterprise,524,12,1,1.37,63
06/08/2023,August,2023,Germany,Enterprise,110,3,0,1.17,56
07/08/2023,August,2023,Germany,Enterprise,1122,27,1,1.43,59
08/08/2023,August,2023,Germany,Enterprise,264,6,0,0.64,64
09/08/2023,August,2023,Germany,Enterprise,357,8,0,1.34,58
10/08/2023,August,2023,Germany,Enterprise,734,17,1,1.14,56
11/08/2023,August,2023,Germany,Enterprise,355,8,0,1.12,59
12/08/2023,August,2023,Germany,Enterprise,1428,34,2,1.01,56
13/08/2023,August,2023,Germany,Enterprise,711,17,1,1.2,60
14/08/2023,August,2023,Germany,Enterprise,470,11,1,1.14,61
15/08/2023,August,2023,Germany,Enterprise,567,13,1,1.28,60
16/08/2023,August,2023,Germany,Enterprise,266,6,0,0.9,57
17/08/2023,August,2023,Germany,Enterprise,1423,34,2,0.67,61
18/08/2023,August,2023,Germany,Enterprise,796,19,1,0.96,58
19/08/2023,August,2023,Germany,Enterprise,2423,58,3,1.28,55
20/08/2023,August,2023,Germany,Enterprise,1274,30,2,1.49,58
21/08/2023,August,2023,Germany,Enterprise,371,9,0,0.68,64
22/08/2023,August,2023,Germany,Enterprise,230,5,0,0.91,58
23/08/2023,August,2023,Germany,Enterprise,589,14,1,1.09,56
24/08/2023,August,2023,Germany,Enterprise,520,12,1,1.15,60
25/08/2023,August,2023,Germany,Enterprise,112,3,0,0.75,58
26/08/2023,August,2023,Germany,Enterprise,1184,28,2,1.17,60
27/08/2023,August,2023,Germany,Enterprise,1,0,0,0.87,65
28/08/2023,August,2023,Germany,Enterprise,1730,41,2,1.48,62
29/08/2023,August,2023,Germany,Enterprise,743,18,1,0.71,57
30/08/2023,August,2023,Germany,Enterprise,800,19,1,0.63,57
31/08/2023,August,2023,Germany,Enterprise,2227,55,2,1.48,55
01/09/2023,September,2023,Spain,Basic,400,34,2,5.22,35
02/09/2023,September,2023,Spain,Basic,55,5,0,4.95,32
03/09/2023,September,2023,Spain,Basic,60,5,0,4.42,31
04/09/2023,September,2023,Spain,Basic,8,1,0,4.95,34
05/09/2023,September,2023,Spain,Basic,145,12,1,4.89,37
06/09/2023,September,2023,Spain,Basic,257,22,1,4.87,30
07/09/2023,September,2023,Spain,Basic,66,6,0,4.61,28
08/09/2023,September,2023,Spain,Basic,966,83,4,4.36,27
09/09/2023,September,2023,Spain,Basic,239,21,1,4.8,37
10/09/2023,September,2023,Spain,Basic,61,5,0,4.49,32
11/09/2023,September,2023,Spain,Basic,59,5,0,4.44,28
12/09/2023,September,2023,Spain,Basic,615,53,2,4.89,33
13/09/2023,September,2023,Spain,Basic,720,62,3,4.75,32
14/09/2023,September,2023,Spain,Basic,235,20,1,5.23,31
15/09/2023,September,2023,Spain,Basic,60,5,0,4.42,36
16/09/2023,September,2023,Spain,Basic,72,6,0,4.39,34
17/09/2023,September,2023,Spain,Basic,217,19,1,4.88,32
18/09/2023,September,2023,Spain,Basic,113,10,0,5.11,28
19/09/2023,September,2023,Spain,Basic,120,10,0,5.11,27
20/09/2023,September,2023,Spain,Basic,106,9,0,5.11,32
21/09/2023,September,2023,Spain,Basic,120,10,0,4.86,32
22/09/2023,September,2023,Spain,Basic,12,1,0,5.21,27
23/09/2023,September,2023,Spain,Basic,86,7,0,5.21,36
24/09/2023,September,2023,Spain,Basic,129,11,1,4.92,31
25/09/2023,September,2023,Spain,Basic,19,2,0,4.85,30
26/09/2023,September,2023,Spain,Basic,147,13,1,4.78,28
27/09/2023,September,2023,Spain,Basic,17,1,0,5.0,34
28/09/2023,September,2023,Spain,Basic,773,66,3,4.98,31
29/09/2023,September,2023,Spain,Basic,111,10,0,5.33,32
30/09/2023,September,2023,Spain,Basic,315,28,4,4.82,29
01/09/2023,September,2023,Spain,Pro,656,39,1,1.94,69
02/09/2023,September,2023,Spain,Pro,138,8,0,2.05,67
03/09/2023,September,2023,Spain,Pro,230,14,1,1.88,68
04/09/2023,September,2023,Spain,Pro,970,57,2,1.5,66
05/09/2023,September,2023,Spain,Pro,579,34,1,2.34,64
06/09/2023,September,2023,Spain,Pro,312,18,1,2.0,66
07/09/2023,September,2023,Spain,Pro,626,37,1,2.34,67
08/09/2023,September,2023,Spain,Pro,1228,73,3,2.33,66
09/09/2023,September,2023,Spain,Pro,95,6,0,1.71,70
10/09/2023,September,2023,Spain,Pro,395,23,1,1.74,71
11/09/2023,September,2023,Spain,Pro,58,3,0,1.44,71
12/09/2023,September,2023,Spain,Pro,427,25,1,1.6,67
13/09/2023,September,2023,Spain,Pro,344,20,1,1.7,63
14/09/2023,September,2023,Spain,Pro,140,8,0,2.3,65
15/09/2023,September,2023,Spain,Pro,22,1,0,1.8,70
16/09/2023,September,2023,Spain,Pro,551,33,1,1.44,68
17/09/2023,September,2023,Spain,Pro,885,52,2,1.6,63
18/09/2023,September,2023,Spain,Pro,959,57,2,2.18,66
19/09/2023,September,2023,Spain,Pro,15,1,0,1.63,63
20/09/2023,September,2023,Spain,Pro,752,44,2,1.71,67
21/09/2023,September,2023,Spain,Pro,588,35,1,1.53,67
22/09/2023,September,2023,Spain,Pro,242,14,1,1.63,64
23/09/2023,September,2023,Spain,Pro,246,15,1,2.33,70
24/09/2023,September,2023,Spain,Pro,466,28,1,2.02,72
25/09/2023,September,2023,Spain,Pro,796,47,2,2.05,63
26/09/2023,September,2023,Spain,Pro,677,40,1,1.71,70
27/09/2023,September,2023,Spain,Pro,1002,59,2,1.58,71
28/09/2023,September,2023,Spain,Pro,543,32,1,2.08,67
29/09/2023,September,2023,Spain,Pro,191,11,0,1.61,67
30/09/2023,September,2023,Spain,Pro,334,22,2,1.67,65
01/09/2023,September,2023,Spain,Enterprise,144,3,0,2.16,29
02/09/2023,September,2023,Spain,Enterprise,8340,185,9,1.92,33
03/09/2023,September,2023,Spain,Enterprise,3174,70,3,1.61,37
04/09/2023,September,2023,Spain,Enterprise,967,21,1,1.46,37
05/09/2023,September,2023,Spain,Enterprise,2100,47,2,1.93,31
06/09/2023,September,2023,Spain,Enterprise,1019,23,1,2.08,30
07/09/2023,September,2023,Spain,Enterprise,470,10,0,1.59,30
08/09/2023,September,2023,Spain,Enterprise,2908,65,3,1.99,30
09/09/2023,September,2023,Spain,Enterprise,1182,26,1,2.29,30
10/09/2023,September,2023,Spain,Enterprise,84,2,0,1.45,37
11/09/2023,September,2023,Spain,Enterprise,1986,44,2,2.06,39
12/09/2023,September,2023,Spain,Enterprise,514,11,1,1.64,33
13/09/2023,September,2023,Spain,Enterprise,397,9,0,1.57,37
14/09/2023,September,2023,Spain,Enterprise,1194,26,1,2.31,39
15/09/2023,September,2023,Spain,Enterprise,263,6,0,1.66,39
16/09/2023,September,2023,Spain,Enterprise,2128,47,2,2.24,33
17/09/2023,September,2023,Spain,Enterprise,2226,49,2,1.57,38
18/09/2023,September,2023,Spain,Enterprise,56,1,0,2.29,37
19/09/2023,September,2023,Spain,Enterprise,1693,38,2,1.58,39
20/09/2023,September,2023,Spain,Enterprise,1769,39,2,1.61,39
21/09/2023,September,2023,Spain,Enterprise,242,5,0,1.73,31
22/09/2023,September,2023,Spain,Enterprise,2805,62,3,1.56,39
23/09/2023,September,2023,Spain,Enterprise,2303,51,2,2.07,32
24/09/2023,September,2023,Spain,Enterprise,500,11,1,2.21,37
25/09/2023,September,2023,Spain,Enterprise,872,19,1,1.53,34
26/09/2023,September,2023,Spain,Enterprise,1132,25,1,1.62,35
27/09/2023,September,2023,Spain,Enterprise,402,9,0,2.08,36
28/09/2023,September,2023,Spain,Enterprise,1820,40,2,1.83,30
29/09/2023,September,2023,Spain,Enterprise,1105,25,1,1.42,35
30/09/2023,September,2023,Spain,Enterprise,771,20,3,2.27,30
01/09/2023,September,2023,USA,Basic,-4,2,0,3.07,46
02/09/2023,September,2023,USA,Basic,-7,4,0,3.89,43
03/09/2023,September,2023,USA,Basic,-129,73,2,3.32,49
04/09/2023,September,2023,USA,Basic,-47,27,1,3.45,48
05/09/2023,September,2023,USA,Basic,-8,4,0,3.57,49
06/09/2023,September,2023,USA,Basic,-5,3,0,3.07,50
07/09/2023,September,2023,USA,Basic,-35,20,0,3.93,44
08/09/2023,September,2023,USA,Basic,-25,14,0,2.98,45
09/09/2023,September,2023,USA,Basic,-16,9,0,3.37,49
10/09/2023,September,2023,USA,Basic,-9,5,0,3.28,46
11/09/2023,September,2023,USA,Basic,-81,46,1,3.46,45
12/09/2023,September,2023,USA,Basic,-12,7,0,3.26,47
13/09/2023,September,2023,USA,Basic,-1,1,0,3.93,48
14/09/2023,September,2023,USA,Basic,-15,9,0,3.22,48
15/09/2023,September,2023,USA,Basic,-49,28,1,3.05,52
16/09/2023,September,2023,USA,Basic,-103,59,1,2.96,42
17/09/2023,September,2023,USA,Basic,-244,139,3,3.17,52
18/09/2023,September,2023,USA,Basic,-28,16,0,3.44,42
19/09/2023,September,2023,USA,Basic,-19,11,0,3.34,44
20/09/2023,September,2023,USA,Basic,-9,5,0,3.51,42
21/09/2023,September,2023,USA,Basic,-9,5,0,3.92,45
22/09/2023,September,2023,USA,Basic,-30,17,0,3.81,47
23/09/2023,September,2023,USA,Basic,-48,27,1,3.58,46
24/09/2023,September,2023,USA,Basic,-2,1,0,3.05,42
25/09/2023,September,2023,USA,Basic,-41,23,1,3.74,47
26/09/2023,September,2023,USA,Basic,-27,15,0,2.95,46
27/09/2023,September,2023,USA,Basic,-43,24,1,3.24,43
28/09/2023,September,2023,USA,Basic,-34,19,0,3.31,47
29/09/2023,September,2023,USA,Basic,-11,6,0,2.95,48
30/09/2023,September,2023,USA,Basic,-85,49,3,3.18,52
01/09/2023,September,2023,USA,Pro,696,47,2,2.73,64
02/09/2023,September,2023,USA,Pro,45,3,0,2.99,65
03/09/2023,September,2023,USA,Pro,1070,72,3,2.92,71
04/09/2023,September,2023,USA,Pro,213,14,1,2.66,65
05/09/2023,September,2023,USA,Pro,938,63,2,3.14,64
06/09/2023,September,2023,USA,Pro,186,13,0,2.71,65
07/09/2023,September,2023,USA,Pro,599,40,1,2.87,65
08/09/2023,September,2023,USA,Pro,91,6,0,2.37,71
09/09/2023,September,2023,USA,Pro,706,48,2,2.4,68
10/09/2023,September,2023,USA,Pro,47,3,0,2.84,68
11/09/2023,September,2023,USA,Pro,143,10,0,3.16,65
12/09/2023,September,2023,USA,Pro,626,42,2,2.83,61
13/09/2023,September,2023,USA,Pro,463,31,1,2.87,61
14/09/2023,September,2023,USA,Pro,247,17,1,3.16,66
15/09/2023,September,2023,USA,Pro,544,37,1,2.51,69
16/09/2023,September,2023,USA,Pro,1550,105,4,3.18,69
17/09/2023,September,2023,USA,Pro,254,17,1,3.18,65
18/09/2023,September,2023,USA,Pro,870,59,2,3.28,66
19/09/2023,September,2023,USA,Pro,580,39,1,2.4,66
20/09/2023,September,2023,USA,Pro,595,40,1,2.41,64
21/09/2023,September,2023,USA,Pro,279,19,1,2.68,69
22/09/2023,September,2023,USA,Pro,136,9,0,2.58,64
23/09/2023,September,2023,USA,Pro,310,21,1,2.85,62
24/09/2023,September,2023,USA,Pro,469,32,1,3.3,69
25/09/2023,September,2023,USA,Pro,459,31,1,3.26,63
26/09/2023,September,2023,USA,Pro,589,40,1,3.33,68
27/09/2023,September,2023,USA,Pro,218,15,1,2.49,62
28/09/2023,September,2023,USA,Pro,123,8,0,2.81,69
29/09/2023,September,2023,USA,Pro,72,5,0,2.49,61
30/09/2023,September,2023,USA,Pro,503,34,2,2.68,71
01/09/2023,September,2023,USA,Enterprise,1641,28,1,3.38,59
02/09/2023,September,2023,USA,Enterprise,3422,58,2,3.72,62
03/09/2023,September,2023,USA,Enterprise,988,17,1,2.99,62
04/09/2023,September,2023,USA,Enterprise,1504,25,1,3.41,65
05/09/2023,September,2023,USA,Enterprise,2103,35,1,2.96,62
06/09/2023,September,2023,USA,Enterprise,179,3,0,3.59,60
07/09/2023,September,2023,USA,Enterprise,1571,26,1,3.54,66
08/09/2023,September,2023,USA,Enterprise,3333,56,2,3.33,58
09/09/2023,September,2023,USA,Enterprise,454,8,0,3.28,68
10/09/2023,September,2023,USA,Enterprise,259,4,0,3.08,59
11/09/2023,September,2023,USA,Enterprise,5079,86,3,3.54,59
12/09/2023,September,2023,USA,Enterprise,21,0,0,3.34,68
13/09/2023,September,2023,USA,Enterprise,994,17,1,2.96,68
14/09/2023,September,2023,USA,Enterprise,972,16,1,3.34,61
15/09/2023,September,2023,USA,Enterprise,1181,20,1,3.46,59
16/09/2023,September,2023,USA,Enterprise,1601,27,1,3.28,66
17/09/2023,September,2023,USA,Enterprise,1322,22,1,3.27,65
18/09/2023,September,2023,USA,Enterprise,171,3,0,3.17,64
19/09/2023,September,2023,USA,Enterprise,2038,34,1,3.53,63
20/09/2023,September,2023,USA,Enterprise,684,12,0,3.7,64
21/09/2023,September,2023,USA,Enterprise,5489,93,4,3.04,59
22/09/2023,September,2023,USA,Enterprise,1522,26,1,3.75,60
23/09/2023,September,2023,USA,Enterprise,763,13,0,3.1,67
24/09/2023,September,2023,USA,Enterprise,827,14,1,3.41,64
25/09/2023,September,2023,USA,Enterprise,1101,19,1,3.46,59
26/09/2023,September,2023,USA,Enterprise,2593,44,2,3.7,62
27/09/2023,September,2023,USA,Enterprise,1785,30,1,3.14,67
28/09/2023,September,2023,USA,Enterprise,913,15,1,3.02,67
29/09/2023,September,2023,USA,Enterprise,214,4,0,2.93,65
30/09/2023,September,2023,USA,Enterprise,1063,17,1,3.62,68
01/09/2023,September,2023,Germany,Basic,50,8,0,4.92,57
02/09/2023,September,2023,Germany,Basic,69,10,0,4.62,62
03/09/2023,September,2023,Germany,Basic,196,30,0,4.56,53
04/09/2023,September,2023,Germany,Basic,116,18,0,4.67,54
05/09/2023,September,2023,Germany,Basic,247,37,0,4.83,52
06/09/2023,September,2023,Germany,Basic,107,16,0,4.98,58
07/09/2023,September,2023,Germany,Basic,443,67,1,4.66,62
08/09/2023,September,2023,Germany,Basic,216,33,0,4.59,61
09/09/2023,September,2023,Germany,Basic,513,78,1,5.12,54
10/09/2023,September,2023,Germany,Basic,317,48,1,5.14,62
11/09/2023,September,2023,Germany,Basic,13,2,0,4.67,58
12/09/2023,September,2023,Germany,Basic,1,0,0,4.65,60
13/09/2023,September,2023,Germany,Basic,88,13,0,4.26,61
14/09/2023,September,2023,Germany,Basic,67,10,0,4.51,57
15/09/2023,September,2023,Germany,Basic,178,27,0,5.15,58
16/09/2023,September,2023,Germany,Basic,25,4,0,4.44,62
17/09/2023,September,2023,Germany,Basic,5,1,0,4.96,58
18/09/2023,September,2023,Germany,Basic,380,58,1,4.83,55
19/09/2023,September,2023,Germany,Basic,970,147,2,5.04,59
20/09/2023,September,2023,Germany,Basic,44,7,0,4.76,60
21/09/2023,September,2023,Germany,Basic,184,28,0,5.1,62
22/09/2023,September,2023,Germany,Basic,29,4,0,4.85,56
23/09/2023,September,2023,Germany,Basic,80,12,0,4.43,61
24/09/2023,September,2023,Germany,Basic,119,18,0,5.12,59
25/09/2023,September,2023,Germany,Basic,214,32,0,4.41,53
26/09/2023,September,2023,Germany,Basic,541,82,1,4.5,53
27/09/2023,September,2023,Germany,Basic,113,17,0,4.89,54
28/09/2023,September,2023,Germany,Basic,0,0,0,4.47,61
29/09/2023,September,2023,Germany,Basic,186,28,0,5.14,60
30/09/2023,September,2023,Germany,Basic,43,7,3,4.81,60
01/09/2023,September,2023,Germany,Pro,448,23,1,3.08,55
02/09/2023,September,2023,Germany,Pro,1012,52,1,3.1,62
03/09/2023,September,2023,Germany,Pro,532,28,1,3.17,56
04/09/2023,September,2023,Germany,Pro,38,2,0,2.87,61
05/09/2023,September,2023,Germany,Pro,416,22,1,3.07,57
06/09/2023,September,2023,Germany,Pro,305,16,0,3.3,62
07/09/2023,September,2023,Germany,Pro,19,1,0,3.11,57
08/09/2023,September,2023,Germany,Pro,1065,55,1,2.73,59
09/09/2023,September,2023,Germany,Pro,13,1,0,3.11,54
10/09/2023,September,2023,Germany,Pro,105,5,0,3.12,57
11/09/2023,September,2023,Germany,Pro,689,36,1,3.0,58
12/09/2023,September,2023,Germany,Pro,38,2,0,3.32,60
13/09/2023,September,2023,Germany,Pro,825,43,1,3.59,52
14/09/2023,September,2023,Germany,Pro,47,2,0,3.31,57
15/09/2023,September,2023,Germany,Pro,197,10,0,3.04,57
16/09/2023,September,2023,Germany,Pro,832,43,1,2.89,52
17/09/2023,September,2023,Germany,Pro,316,16,0,3.12,59
18/09/2023,September,2023,Germany,Pro,467,24,1,3.54,58
19/09/2023,September,2023,Germany,Pro,680,35,1,3.23,59
20/09/2023,September,2023,Germany,Pro,253,13,0,3.08,61
21/09/2023,September,2023,Germany,Pro,157,8,0,3.23,58
22/09/2023,September,2023,Germany,Pro,98,5,0,3.03,57
23/09/2023,September,2023,Germany,Pro,550,28,1,3.0,59
24/09/2023,September,2023,Germany,Pro,1177,61,2,2.96,52
25/09/2023,September,2023,Germany,Pro,1078,56,1,3.29,62
26/09/2023,September,2023,Germany,Pro,336,17,0,3.56,61
27/09/2023,September,2023,Germany,Pro,869,45,1,3.64,60
28/09/2023,September,2023,Germany,Pro,48,2,0,3.07,57
29/09/2023,September,2023,Germany,Pro,1677,87,2,3.12,60
30/09/2023,September,2023,Germany,Pro,304,18,3,3.16,54
01/09/2023,September,2023,Germany,Enterprise,242,5,0,1.85,37
02/09/2023,September,2023,Germany,Enterprise,1024,23,0,2.5,33
03/09/2023,September,2023,Germany,Enterprise,550,12,0,1.84,38
04/09/2023,September,2023,Germany,Enterprise,433,10,0,2.23,33
05/09/2023,September,2023,Germany,Enterprise,497,11,0,2.12,34
06/09/2023,September,2023,Germany,Enterprise,2431,54,1,2.34,36
07/09/2023,September,2023,Germany,Enterprise,8023,179,4,1.66,35
08/09/2023,September,2023,Germany,Enterprise,1976,44,1,2.14,39
09/09/2023,September,2023,Germany,Enterprise,123,3,0,1.6,33
10/09/2023,September,2023,Germany,Enterprise,2538,57,1,1.88,42
11/09/2023,September,2023,Germany,Enterprise,509,11,0,1.76,39
12/09/2023,September,2023,Germany,Enterprise,1344,30,1,1.88,43
13/09/2023,September,2023,Germany,Enterprise,2921,65,1,2.18,36
14/09/2023,September,2023,Germany,Enterprise,985,22,0,1.83,42
15/09/2023,September,2023,Germany,Enterprise,8506,190,4,1.83,40
16/09/2023,September,2023,Germany,Enterprise,924,21,0,1.6,37
17/09/2023,September,2023,Germany,Enterprise,265,6,0,1.65,40
18/09/2023,September,2023,Germany,Enterprise,736,16,0,1.93,41
19/09/2023,September,2023,Germany,Enterprise,606,14,0,1.63,41
20/09/2023,September,2023,Germany,Enterprise,229,5,0,2.3,33
21/09/2023,September,2023,Germany,Enterprise,804,18,0,1.82,33
22/09/2023,September,2023,Germany,Enterprise,220,5,0,1.78,42
23/09/2023,September,2023,Germany,Enterprise,372,8,0,1.51,43
24/09/2023,September,2023,Germany,Enterprise,559,12,0,1.98,43
25/09/2023,September,2023,Germany,Enterprise,2732,61,1,1.9,35
26/09/2023,September,2023,Germany,Enterprise,3327,74,1,1.88,43
27/09/2023,September,2023,Germany,Enterprise,736,16,0,2.3,42
28/09/2023,September,2023,Germany,Enterprise,1538,34,1,1.69,35
29/09/2023,September,2023,Germany,Enterprise,377,8,0,2.47,35
30/09/2023,September,2023,Germany,Enterprise,2308,55,5,2.08,37
01/10/2023,October,2023,Spain,Basic,141,20,0,2.94,53
02/10/2023,October,2023,Spain,Basic,39,6,0,3.14,49
03/10/2023,October,2023,Spain,Basic,654,94,1,3.14,49
04/10/2023,October,2023,Spain,Basic,65,9,0,2.99,53
05/10/2023,October,2023,Spain,Basic,75,11,0,3.12,54
06/10/2023,October,2023,Spain,Basic,66,10,0,3.78,56
07/10/2023,October,2023,Spain,Basic,340,49,1,3.38,53
08/10/2023,October,2023,Spain,Basic,731,106,1,3.25,49
09/10/2023,October,2023,Spain,Basic,40,6,0,3.84,51
10/10/2023,October,2023,Spain,Basic,75,11,0,3.26,49
11/10/2023,October,2023,Spain,Basic,437,63,1,3.17,55
12/10/2023,October,2023,Spain,Basic,98,14,0,3.58,47
13/10/2023,October,2023,Spain,Basic,187,27,0,3.49,50
14/10/2023,October,2023,Spain,Basic,16,2,0,3.79,47
15/10/2023,October,2023,Spain,Basic,285,41,0,3.76,50
16/10/2023,October,2023,Spain,Basic,46,7,0,3.65,53
17/10/2023,October,2023,Spain,Basic,294,42,0,2.98,53
18/10/2023,October,2023,Spain,Basic,192,28,0,2.88,55
19/10/2023,October,2023,Spain,Basic,197,29,0,3.24,47
20/10/2023,October,2023,Spain,Basic,219,32,0,3.65,51
21/10/2023,October,2023,Spain,Basic,44,6,0,3.86,52
22/10/2023,October,2023,Spain,Basic,37,5,0,3.45,52
23/10/2023,October,2023,Spain,Basic,323,47,0,3.07,49
24/10/2023,October,2023,Spain,Basic,36,5,0,3.56,49
25/10/2023,October,2023,Spain,Basic,344,50,1,3.29,49
26/10/2023,October,2023,Spain,Basic,72,10,0,2.91,56
27/10/2023,October,2023,Spain,Basic,152,22,0,3.39,48
28/10/2023,October,2023,Spain,Basic,530,77,1,3.51,50
29/10/2023,October,2023,Spain,Basic,543,78,1,3.21,54
30/10/2023,October,2023,Spain,Basic,328,47,0,3.8,53
31/10/2023,October,2023,Spain,Basic,41,6,3,3.01,49
01/10/2023,October,2023,Spain,Pro,29,2,0,4.49,67
02/10/2023,October,2023,Spain,Pro,607,39,1,4.73,64
03/10/2023,October,2023,Spain,Pro,457,30,0,4.63,67
04/10/2023,October,2023,Spain,Pro,105,7,0,3.9,61
05/10/2023,October,2023,Spain,Pro,1012,66,1,4.62,64
06/10/2023,October,2023,Spain,Pro,536,35,0,4.04,65
07/10/2023,October,2023,Spain,Pro,480,31,0,4.8,63
08/10/2023,October,2023,Spain,Pro,16,1,0,4.74,63
09/10/2023,October,2023,Spain,Pro,649,42,1,4.45,63
10/10/2023,October,2023,Spain,Pro,945,61,1,4.69,60
11/10/2023,October,2023,Spain,Pro,377,24,0,4.2,68
12/10/2023,October,2023,Spain,Pro,853,55,1,4.4,67
13/10/2023,October,2023,Spain,Pro,615,40,1,4.57,69
14/10/2023,October,2023,Spain,Pro,183,12,0,4.53,66
15/10/2023,October,2023,Spain,Pro,94,6,0,3.87,62
16/10/2023,October,2023,Spain,Pro,730,47,1,3.98,59
17/10/2023,October,2023,Spain,Pro,14,1,0,4.6,62
18/10/2023,October,2023,Spain,Pro,245,16,0,4.5,61
19/10/2023,October,2023,Spain,Pro,358,23,0,4.44,67
20/10/2023,October,2023,Spain,Pro,964,63,1,4.43,69
21/10/2023,October,2023,Spain,Pro,75,5,0,4.45,61
22/10/2023,October,2023,Spain,Pro,74,5,0,4.11,64
23/10/2023,October,2023,Spain,Pro,295,19,0,4.57,59
24/10/2023,October,2023,Spain,Pro,648,42,1,4.04,66
25/10/2023,October,2023,Spain,Pro,180,12,0,4.41,69
26/10/2023,October,2023,Spain,Pro,2808,182,3,4.05,69
27/10/2023,October,2023,Spain,Pro,325,21,0,4.36,59
28/10/2023,October,2023,Spain,Pro,89,6,0,3.92,60
29/10/2023,October,2023,Spain,Pro,1533,100,1,4.23,61
30/10/2023,October,2023,Spain,Pro,672,44,1,3.87,67
31/10/2023,October,2023,Spain,Pro,398,26,1,3.88,69
01/10/2023,October,2023,Spain,Enterprise,1040,8,0,1.6,40
02/10/2023,October,2023,Spain,Enterprise,827,7,0,1.68,39
03/10/2023,October,2023,Spain,Enterprise,1352,11,0,1.03,41
04/10/2023,October,2023,Spain,Enterprise,773,6,0,1.22,37
05/10/2023,October,2023,Spain,Enterprise,582,5,0,1.21,43
06/10/2023,October,2023,Spain,Enterprise,847,7,0,1.76,36
07/10/2023,October,2023,Spain,Enterprise,2815,23,1,1.0,43
08/10/2023,October,2023,Spain,Enterprise,913,7,0,1.09,43
09/10/2023,October,2023,Spain,Enterprise,2376,19,1,1.96,43
10/10/2023,October,2023,Spain,Enterprise,6702,54,2,1.47,44
11/10/2023,October,2023,Spain,Enterprise,1117,9,0,1.52,40
12/10/2023,October,2023,Spain,Enterprise,723,6,0,1.82,44
13/10/2023,October,2023,Spain,Enterprise,5659,46,2,1.87,45
14/10/2023,October,2023,Spain,Enterprise,212,2,0,1.41,40
15/10/2023,October,2023,Spain,Enterprise,890,7,0,1.42,44
16/10/2023,October,2023,Spain,Enterprise,446,4,0,1.06,42
17/10/2023,October,2023,Spain,Enterprise,1327,11,0,1.94,40
18/10/2023,October,2023,Spain,Enterprise,77,1,0,1.39,42
19/10/2023,October,2023,Spain,Enterprise,273,2,0,1.61,37
20/10/2023,October,2023,Spain,Enterprise,938,8,0,1.47,44
21/10/2023,October,2023,Spain,Enterprise,44,0,0,1.06,43
22/10/2023,October,2023,Spain,Enterprise,4197,34,1,1.83,43
23/10/2023,October,2023,Spain,Enterprise,1112,9,0,1.73,39
24/10/2023,October,2023,Spain,Enterprise,274,2,0,1.39,40
25/10/2023,October,2023,Spain,Enterprise,626,5,0,1.87,41
26/10/2023,October,2023,Spain,Enterprise,28,0,0,1.63,46
27/10/2023,October,2023,Spain,Enterprise,13,0,0,1.96,37
28/10/2023,October,2023,Spain,Enterprise,1626,13,1,1.86,36
29/10/2023,October,2023,Spain,Enterprise,12,0,0,1.74,36
30/10/2023,October,2023,Spain,Enterprise,659,5,0,1.9,43
31/10/2023,October,2023,Spain,Enterprise,169,0,4,1.96,36
01/10/2023,October,2023,USA,Basic,186,24,1,2.89,56
02/10/2023,October,2023,USA,Basic,65,8,0,2.12,51
03/10/2023,October,2023,USA,Basic,467,60,3,2.76,57
04/10/2023,October,2023,USA,Basic,528,68,3,3.08,52
05/10/2023,October,2023,USA,Basic,162,21,1,2.63,58
06/10/2023,October,2023,USA,Basic,215,28,1,2.82,58
07/10/2023,October,2023,USA,Basic,249,32,1,2.11,58
08/10/2023,October,2023,USA,Basic,99,13,1,2.37,59
09/10/2023,October,2023,USA,Basic,40,5,0,2.12,52
10/10/2023,October,2023,USA,Basic,269,35,2,2.74,51
11/10/2023,October,2023,USA,Basic,799,103,5,2.26,58
12/10/2023,October,2023,USA,Basic,20,3,0,2.97,49
13/10/2023,October,2023,USA,Basic,19,2,0,2.69,59
14/10/2023,October,2023,USA,Basic,14,2,0,2.43,50
15/10/2023,October,2023,USA,Basic,431,56,2,2.58,57
